53,80,22153,22153
53,80,22153,22268
53,80,22615,22615
53,80,22615,22729
53,80,23076,23076
53,80,23076,23191
53,80,23538,23538
53,80,23538,23652
55,80,23769,23883
53,80,23769,23883
55,80,24230,24345
53,80,24230,24345
55,80,24692,24806
53,80,24692,24806
55,80,24923,25037
53,80,24923,25037
55,80,25384,25499
53,80,25384,25499
48,80,25846,25960
52,80,25846,25960
48,80,26307,26422
52,80,26307,26422
48,80,26769,26883
52,80,26769,26883
48,80,27230,27345
52,80,27230,27345
45,80,27461,27575
52,80,27461,27575
45,80,27923,28037
52,80,27923,28037
45,80,28384,28499
52,80,28384,28499
45,80,28615,28729
52,80,28615,28729
45,80,29076,29191
52,80,29076,29191
53,80,29538,29538
53,80,29538,29652
53,80,29999,29999
53,80,29999,30114
53,80,30461,30461
53,80,30461,30575
53,80,30923,30923
53,80,30923,31037
55,80,31153,31268
53,80,31153,31268
55,80,31615,31729
53,80,31615,31729
55,80,32076,32191
53,80,32076,32191
55,80,32307,32422
53,80,32307,32422
55,80,32769,32883
53,80,32769,32883
48,80,33230,33345
52,80,33230,33345
48,80,33692,33806
52,80,33692,33806
48,80,34153,34268
52,80,34153,34268
48,80,34615,34729
52,80,34615,34729
45,80,34846,34960
52,80,34846,34960
45,80,35307,35422
52,80,35307,35422
45,80,35769,35883
52,80,35769,35883
45,80,35999,36114
52,80,35999,36114
45,80,36461,36575
52,80,36461,36575
53,80,66461,66461
53,80,66461,66575
53,80,66923,66923
53,80,66923,67037
53,80,67384,67384
53,80,67384,67498
53,80,67846,67846
53,80,67846,67960
55,80,68076,68191
53,80,68076,68191
55,80,68538,68652
53,80,68538,68652
55,80,68999,69114
53,80,68999,69114
55,80,69230,69345
53,80,69230,69345
55,80,69692,69806
53,80,69692,69806
48,80,70153,70268
52,80,70153,70268
48,80,70615,70729
52,80,70615,70729
48,80,71076,71191
52,80,71076,71191
48,80,71538,71652
52,80,71538,71652
45,80,71769,71883
52,80,71769,71883
45,80,72230,72345
52,80,72230,72345
45,80,72692,72806
52,80,72692,72806
45,80,72923,73037
52,80,72923,73037
45,80,73384,73498
52,80,73384,73498
53,80,73846,73846
53,80,73846,73960
53,80,74307,74307
53,80,74307,74422
53,80,74769,74769
53,80,74769,74883
53,80,75230,75230
53,80,75230,75345
55,80,75461,75575
53,80,75461,75575
55,80,75923,76037
53,80,75923,76037
55,80,76384,76498
53,80,76384,76498
55,80,76615,76729
53,80,76615,76729
55,80,77076,77191
53,80,77076,77191
48,80,77538,77652
52,80,77538,77652
48,80,77999,78114
52,80,77999,78114
48,80,78461,78575
52,80,78461,78575
48,80,78922,79037
52,80,78922,79037
45,80,79153,79268
52,80,79153,79268
45,80,79615,79729
52,80,79615,79729
45,80,80076,80191
52,80,80076,80191
45,80,80307,80422
52,80,80307,80422
45,80,80769,80883
52,80,80769,80883
53,80,81230,81230
53,80,81230,81345
53,80,81692,81692
53,80,81692,81806
53,80,82153,82153
53,80,82153,82268
53,80,82615,82615
53,80,82615,82729
55,80,82846,82960
53,80,82846,82960
55,80,83307,83422
53,80,83307,83422
55,80,83769,83883
53,80,83769,83883
55,80,83999,84114
53,80,83999,84114
55,80,84461,84575
53,80,84461,84575
48,80,84922,85037
52,80,84922,85037
48,80,85384,85498
52,80,85384,85498
48,80,85846,85960
52,80,85846,85960
48,80,86307,86422
52,80,86307,86422
45,80,86538,86652
52,80,86538,86652
45,80,86999,87114
52,80,86999,87114
45,80,87461,87575
52,80,87461,87575
45,80,87692,87806
52,80,87692,87806
45,80,88153,88268
52,80,88153,88268
53,80,88615,88615
53,80,88615,88729
53,80,89076,89076
53,80,89076,89191
53,80,89538,89538
53,80,89538,89652
53,80,89999,89999
53,80,89999,90114
55,80,90230,90345
53,80,90230,90345
55,80,90692,90806
53,80,90692,90806
55,80,91153,91268
53,80,91153,91268
55,80,91384,91498
53,80,91384,91498
55,80,91846,91960
53,80,91846,91960
48,80,92307,92422
52,80,92307,92422
48,80,92769,92883
52,80,92769,92883
48,80,93230,93345
52,80,93230,93345
48,80,93692,93806
52,80,93692,93806
45,80,93922,94037
52,80,93922,94037
45,80,94384,94498
52,80,94384,94498
45,80,94846,94960
52,80,94846,94960
45,80,95076,95191
52,80,95076,95191
45,80,95538,95652
52,80,95538,95652
60,96,95999,96460
69,96,95999,96460
60,96,96461,96922
69,96,96461,96922
60,96,96922,97152
69,96,96922,97152
60,96,97153,97383
67,96,97153,97383
60,96,97384,97614
69,96,97384,97614
60,96,97615,97845
67,96,97615,97845
60,96,97846,98306
67,96,97846,98306
55,96,98307,98537
62,96,98307,98537
55,96,98538,98998
64,96,98538,98998
55,96,98999,99691
65,96,98999,99691
60,96,99692,100152
67,96,99692,100152
60,96,100153,100614
67,96,100153,100614
60,96,100615,100845
67,96,100615,100845
60,96,100846,101075
64,96,100846,101075
60,96,101076,101306
67,96,101076,101306
60,96,101307,101537
64,96,101307,101537
60,96,101538,101998
64,96,101538,101998
57,96,101999,102229
59,96,102230,102691
60,96,102692,103383
65,80,125538,127383
64,96,127384,128768
65,80,129230,131075
64,96,131076,131998
69,96,131999,132921
65,80,132922,134768
64,96,134769,136614
55,80,136846,136960
55,80,137307,137421
55,80,137538,137652
55,80,137999,138114
43,80,138692,138806
43,80,139153,139268
43,80,139384,139498
43,80,139846,139960
60,96,155076,155537
69,96,155076,155537
60,96,155538,155998
69,96,155538,155998
60,96,155999,156229
69,96,155999,156229
60,96,156230,156460
67,96,156230,156460
60,96,156461,156691
69,96,156461,156691
60,96,156692,156921
67,96,156692,156921
60,96,156922,157383
67,96,156922,157383
55,96,157384,157614
62,96,157384,157614
55,96,157615,158075
64,96,157615,158075
55,96,158076,158768
65,96,158076,158768
60,96,158769,159229
67,96,158769,159229
60,96,159230,159691
67,96,159230,159691
60,96,159692,159921
67,96,159692,159921
60,96,159922,160152
64,96,159922,160152
60,96,160153,160383
67,96,160153,160383
60,96,160384,160614
64,96,160384,160614
60,96,160615,161075
64,96,160615,161075
57,96,161076,161306
59,96,161307,161768
60,96,161769,162460
48,64,184615,186460
50,64,186461,188306
52,64,188307,190152
48,64,190153,191998
48,49,191999,193844
50,49,193845,195691
48,49,195692,197537
45,49,197538,199383
